ID_Enluminure;ID_Desc;Desc;ID_Tag
60170;545;collier;314223
60170;1146;encensoir;314225
60170;342;prière;314226
60170;872;s.marie;314221
60170;16728;vierge.au.manteau;606965
60170;878;vierge.reine;314222
60171;323;autel;314241
60171;6177;bénitier;314233
60171;191;bois;314246
60171;768;bougeoir;314244
60171;981;bougie;314242
60171;801;calice;314239
60171;557;chapelet;314251
60171;195;christ;314248
60171;200;clergé;314232
60171;599;codex;314243
60171;489;décor;314237
60171;26;église;314245
60171;460;enfant;314236
60171;613;estrade;314249
60171;2228;eucharistie;584106
60171;535;flambeau;314250
60171;802;hostie;314231
60171;798;liturgie;314228
60171;830;messe;314227
60171;1974;mouchoir;314234
60171;439;nappe;314253
60171;170;nourrisson;314240
60171;829;prêtre;314229
60171;342;prière;314254
60171;872;s.marie;314252
60171;799;sacrement;584107
60171;198;saint;314230
60171;9696;signe.de.croix;314235
60171;4995;tympan;314238
60171;871;vierge.à.l'enfant;314247
60172;507;blessure;314261
60172;195;christ;314256
60172;893;crâne;314264
60172;1004;crucifixion;648320
60172;500;lamentation;314263
60172;159;nudité;314258
60172;193;passion;314257
60172;182;s.jean;314260
60172;872;s.marie;314262
60172;216;transparence;314259
60173;505;âne;314275
60173;1701;baignoire;314279
60173;191;bois;314271
60173;578;broc;314277
60173;828;canne;314269
60173;195;christ;314272
60173;1377;cuve;314276
60173;938;enfance.du.christ;314266
60173;460;enfant;314273
60173;4807;étable;314274
60173;451;étoffe;314278
60173;1685;mangeoire;314280
60173;940;nativité;314265
60173;942;s.joseph;314267
60173;872;s.marie;314270
60173;164;taureau;314268
60174;30;ange;314286
60174;943;annonce.aux.bergers;314281
60174;938;enfance.du.christ;314282
60174;1114;houlette;314284
60174;49;mouton;314288
60174;463;pasteur;314283
60174;462;troupeau;314287
60174;515;vision;314285
60175;396;combat;314291
60175;165;dragon;314293
60175;176;hybride;314292
60175;159;nudité;314290
60175;189;putto;314289
60176;507;blessure;314301
60176;195;christ;314298
60176;1284;diacre;314295
60176;478;lapidation;314299
60176;1187;martyre;314296
60176;342;prière;314300
60176;1550;s.étienne;314294
60176;515;vision;314297
60177;2341;aristodème;314307
60177;1215;balcon;314309
60177;147;cadavre;314305
60177;599;codex;314308
60177;679;coupe;314303
60177;1337;poison;314304
60177;947;pontife;314310
60177;182;s.jean;314302
60177;198;saint;314306
60178;936;nimbe;314312
60178;9642;siracide;314311
60179;323;autel;314321
60179;191;bois;314325
60179;195;christ;314318
60179;945;circoncision.du.christ;314313
60179;389;couteau;314317
60179;1616;coutume;314315
60179;938;enfance.du.christ;314314
60179;460;enfant;314319
60179;613;estrade;314316
60179;439;nappe;314322
60179;159;nudité;314320
60179;947;pontife;314324
60179;942;s.joseph;314323
60179;1069;temple.jérusalem;506235
60180;948;adoration.des.mages;314326
60180;637;bijou;314342
60180;521;cabane;314336
60180;195;christ;314333
60180;679;coupe;314341
60180;938;enfance.du.christ;314327
60180;460;enfant;314334
60180;451;étoffe;314335
60180;941;hangar;314328
60180;491;hommage;314339
60180;936;nimbe;314338
60180;950;offrande;314330
60180;620;orfèvrerie;314332
60180;749;pot;314340
60180;360;rois.mages;314337
60180;872;s.marie;314329
60180;878;vierge.reine;314331
60181;84;chien;314348
60181;928;démon;314345
60181;2054;désert;314346
60181;165;dragon;314351
60181;518;ermite;314344
60181;56;lion;314349
60181;609;morsure;314350
60181;811;quadrupède;314347
60181;402;rocher;314352
60181;1692;s.antoine;314343
60182;430;égorgement;314360
60182;451;étoffe;314355
60182;223;feu;314357
60182;454;fourreau;314359
60182;1187;martyre;314356
60182;436;poignard;314358
60182;342;prière;314354
60182;1561;s.agnès;314353
60183;5094;anne.la.prophétesse;314379
60183;323;autel;314370
60183;191;bois;314378
60183;768;bougeoir;314373
60183;195;christ;314369
60183;599;codex;314372
60183;726;colombe;314368
60183;679;coupe;314377
60183;938;enfance.du.christ;314362
60183;613;estrade;314374
60183;451;étoffe;314364
60183;439;nappe;314371
60183;170;nourrisson;314363
60183;950;offrande;314367
60183;166;paon;314375
60183;952;présentation.au.temple;314361
60183;942;s.joseph;314366
60183;872;s.marie;314365
60183;15755;syméon;556819
60183;1069;temple.jérusalem;314376
60184;1125;malachie;314380
60184;1061;prophète;314381
60185;1190;blé;314382
60185;3417;gland;314383
60186;937;annonciation;314384
60186;836;archange;314388
60186;449;banc;314397
60186;191;bois;314398
60186;1259;chérubin;314386
60186;599;codex;314395
60186;726;colombe;314392
60186;153;dieu;314394
60186;651;emblème;314390
60186;938;enfance.du.christ;314385
60186;613;estrade;314393
60186;451;étoffe;314401
60186;939;gabriel;314389
60186;7;lis;314396
60186;152;orbe;314402
60186;1198;roue.à.livres;314399
60186;724;s.esprit;314387
60186;872;s.marie;314391
60186;471;tenture;314400
60187;1091;isaïe;314403
60187;1061;prophète;314404
60188;422;arbre;314409
60188;195;christ;314410
60188;402;rocher;314411
60188;420;satan;314407
60188;1191;tentation.du.christ;314405
60188;587;végétation;314408
60188;907;vie.publique;314406
60189;195;christ;314415
60189;1060;élie;314418
60189;859;moïse;314416
60189;18236;phylactère;660991
60189;402;rocher;314414
60189;790;s.jacques.le.majeur;314419
60189;182;s.jean;314417
60189;787;s.pierre;314420
60189;4942;transfiguration;314412
60189;907;vie.publique;314413
60190;194;apôtres;314423
60190;195;christ;314421
60190;599;codex;314424
60190;928;démon;314425
60190;2290;exorcisme;314429
60190;648;fuite;314426
60190;2218;guérison;314427
60190;490;miracle;314428
60190;907;vie.publique;314422
60191;599;codex;314431
60191;936;nimbe;314432
60191;1061;prophète;314430
60192;194;apôtres;314438
60192;195;christ;314436
60192;460;enfant;314437
60192;451;étoffe;314439
60192;490;miracle;314435
60192;1195;multiplication.des.pains;314433
60192;907;vie.publique;314434
60193;1061;prophète;314440
60194;194;apôtres;314444
60194;195;christ;314443
60194;1014;linceul;314447
60194;490;miracle;314445
60194;2225;odorat;314448
60194;2224;résurrection.de.lazare;314441
60194;960;s.lazare;314450
60194;2223;s.marie.de.béthanie;314449
60194;1652;s.marthe;314451
60194;664;supplication;314452
60194;895;tombe;314446
60194;907;vie.publique;314442
60195;165;dragon;314453
60196;505;âne;314459
60196;194;apôtres;314456
60196;271;cavalier;314462
60196;195;christ;314457
60196;448;corde;314460
60196;964;entrée.à.jérusalem;314454
60196;491;hommage;314464
60196;965;rameau;314458
60196;655;sandale;314461
60196;480;vêtement;314463
60196;907;vie.publique;314455
60197;936;nimbe;314466
60197;1061;prophète;314467
60197;834;rotulus;314465
60198;173;armure;314476
60198;195;christ;314469
60198;145;croix;314471
60198;459;gardien;314470
60198;1014;linceul;314473
60198;197;pennon;314474
60198;436;poignard;314477
60198;894;résurrection.du.christ;314468
60198;1249;soldat;314475
60198;160;sommeil;314478
60198;895;tombe;314472
60199;681;lecture;314480
60199;1061;prophète;314479
60200;173;armure;314484
60200;507;blessure;314492
60200;271;cavalier;314482
60200;352;cheval;314485
60200;396;combat;314488
60200;165;dragon;314489
60200;234;épée;314487
60200;362;harnais;314483
60200;385;lance;314491
60200;609;morsure;314490
60200;543;princesse;314486
60200;5020;s.georges;314481
60201;1061;prophète;314493
60202;3;armoiries;314503
60202;323;autel;314504
60202;191;bois;314499
60202;768;bougeoir;314505
60202;801;calice;314496
60202;599;codex;314500
60202;684;croix.d'autel;314510
60202;613;estrade;314497
60202;451;étoffe;314508
60202;802;hostie;314509
60202;798;liturgie;314502
60202;830;messe;314501
60202;439;nappe;314506
60202;171;pavement;314498
60202;829;prêtre;314495
60202;1134;s.jacques.le.mineur;314494
60202;198;saint;314507
60203;1061;prophète;314511
60204;30;ange;314515
60204;194;apôtres;314517
60204;1288;ascension;314512
60204;538;chapel;314516
60204;195;christ;314513
60204;1146;encensoir;314519
60204;1019;palme;314520
60204;342;prière;314514
60204;402;rocher;314518
60205;936;nimbe;314522
60205;1061;prophète;314521
60206;194;apôtres;314524
60206;449;banc;314526
60206;153;dieu;314529
60206;223;feu;314530
60206;1368;pentecôte;314523
60206;342;prière;314527
60206;872;s.marie;314525
60206;184;voûte;314528
60207;651;emblème;314531
60208;191;bois;314536
60208;578;broc;314542
60208;980;cuvette;314541
60208;460;enfant;314538
60208;451;étoffe;314535
60208;527;lit;314533
60208;1166;naissance;314537
60208;1278;peau.de.bête;314544
60208;441;plat;314543
60208;453;rideau;314534
60208;1280;s.élisabeth;314532
60208;135;s.jean.baptiste;314539
60208;872;s.marie;314545
60208;17322;servante;623242
60209;599;codex;314547
60209;1061;prophète;314546
60210;651;emblème;314548
60211;839;châtiment;314552
60211;928;démon;314551
60211;651;emblème;314563
60211;445;empereur;314557
60211;902;escalier;314556
60211;648;fuite;314561
60211;634;gant;314554
60211;2133;magicien;314550
60211;490;miracle;314553
60211;2260;néron;314562
60211;342;prière;314555
60211;880;s.paul;314560
60211;787;s.pierre;314559
60211;2263;simon.le.magicien;314549
60211;31;tour;314558
60212;651;emblème;314564
60213;30;ange;314568
60213;422;arbre;314571
60213;391;grotte;314567
60213;802;hostie;314570
60213;342;prière;314566
60213;963;s.marie.madeleine;314565
60213;515;vision;314569
60214;651;emblème;314572
60215;569;brûlure;314578
60215;195;christ;314581
60215;725;crochet;314579
60215;651;emblème;314583
60215;223;feu;314577
60215;1553;gril;314576
60215;1187;martyre;314574
60215;159;nudité;314575
60215;342;prière;314580
60215;1552;s.laurent;314573
60215;515;vision;314582
60216;1284;diacre;314585
60216;651;emblème;314588
60216;2072;martyr;314586
60216;1019;palme;314587
60216;1552;s.laurent;314584
60218;30;ange;314593
60218;1028;assomption;314590
60218;195;christ;314592
60218;872;s.marie;314591
60218;1537;séraphin;314595
60218;895;tombe;314594
60219;681;lecture;314598
60219;936;nimbe;314597
60219;1061;prophète;314596
60220;651;emblème;314599
60221;1701;baignoire;314609
60221;514;cheminée;314611
60221;1377;cuve;314608
60221;223;feu;314605
60221;606;galerie;314610
60221;527;lit;314602
60221;2247;naissance.de.la.vierge;314600
60221;170;nourrisson;314603
60221;159;nudité;314606
60221;453;rideau;314607
60221;2206;s.anne;314604
60221;872;s.marie;314601
60222;936;nimbe;314613
60222;1061;prophète;314612
60222;834;rotulus;314614
60223;651;emblème;314615
60224;191;bois;314618
60224;145;croix;314617
60224;1324;fosse;314621
60224;1202;houe;314623
60224;930;instruments.de.la.passion;314619
60224;2576;invention;314616
60224;620;orfèvrerie;314620
60224;1068;pelle;314622
60224;400;reine;314625
60224;2561;s.hélène;314624
60224;216;transparence;314626
60225;145;croix;314627
60225;620;orfèvrerie;314628
60226;651;emblème;314629
60227;836;archange;314631
60227;173;armure;314632
60227;178;bouclier;314639
60227;128;ceinture;314637
60227;839;châtiment;314635
60227;396;combat;314641
60227;651;emblème;314642
60227;870;enfers;314636
60227;234;épée;314633
60227;223;feu;314634
60227;454;fourreau;314638
60227;838;s.michel;314630
60227;420;satan;314640
60228;836;archange;314644
60228;173;armure;314645
60228;838;s.michel;314643
60229;651;emblème;314646
60230;6177;bénitier;314655
60230;195;christ;314653
60230;892;christ.en.croix;314650
60230;145;croix;314656
60230;489;décor;314659
60230;26;église;314654
60230;1528;franciscain;314648
60230;170;nourrisson;314661
60230;1556;s.françois;314647
60230;872;s.marie;314658
60230;1537;séraphin;314651
60230;1558;stigmates;314649
60230;4995;tympan;314657
60230;871;vierge.à.l'enfant;314660
60230;515;vision;314652
60231;651;emblème;314662
60232;3;armoiries;314663
60233;30;ange;314674
60233;191;bois;314670
60233;839;châtiment;314671
60233;1062;destruction;314668
60233;234;épée;314675
60233;1187;martyre;314665
60233;490;miracle;314672
60233;159;nudité;314666
60233;342;prière;314667
60233;543;princesse;314676
60233;1484;roue;314669
60233;1554;s.catherine;314664
60233;515;vision;314673
60234;651;emblème;314681
60234;1019;palme;314679
60234;543;princesse;314678
60234;1484;roue;314680
60234;1554;s.catherine;314677
60235;651;emblème;314682
60236;1580;aumône;314685
60236;1215;balcon;314688
60236;651;emblème;314689
60236;628;évêque;314684
60236;634;gant;314691
60236;502;maison;314686
60236;1924;oriel;314690
60236;2566;s.nicolas;314683
60236;516;toit;314687
60237;412;crosse;314695
60237;628;évêque;314693
60237;634;gant;314694
60237;2566;s.nicolas;314692
60238;651;emblème;314696
60239;194;apôtres;314699
60239;507;blessure;314700
60239;195;christ;314701
60239;4947;incrédulité.de.s.thomas;314697
60239;2286;s.thomas;314698
60240;651;emblème;314702
60241;364;barque;314714
60241;195;christ;314704
60241;1130;filet;314705
60241;4982;lac.de.tibériade;314711
60241;490;miracle;314706
60241;508;pêche;314713
60241;4983;pêche.miraculeuse;314703
60241;371;poisson;314710
60241;1129;s.andré;314712
60241;787;s.pierre;314709
60241;655;sandale;314708
60241;907;vie.publique;314707
60242;651;emblème;314715
60243;507;blessure;314720
60243;626;chaîne;314723
60243;725;crochet;314719
60243;1187;martyre;314717
60243;2733;meule;314722
60243;159;nudité;314718
60243;342;prière;314721
60243;2521;s.vincent;314716
60244;651;emblème;314726
60244;2072;martyr;314724
60244;1019;palme;314725
60245;651;emblème;314727
60246;1123;âme;314730
60246;30;ange;314731
60246;1215;balcon;314734
60246;191;bois;314735
60246;605;décapitation;314729
60246;1187;martyre;314728
60246;159;nudité;314732
60246;342;prière;314733
60247;173;armure;314738
60247;651;emblème;314740
60247;2072;martyr;314736
60247;1019;palme;314739
60247;197;pennon;314737
60248;507;blessure;314743
60248;1284;diacre;314742
60248;651;emblème;314745
60248;1019;palme;314744
60248;1550;s.étienne;314741
60249;651;emblème;314746
60250;637;bijou;314751
60250;2073;confesseur;314752
60250;412;crosse;314748
60250;451;étoffe;314750
60250;628;évêque;314747
60250;634;gant;314749
60251;2073;confesseur;314757
60251;412;crosse;314756
60251;628;évêque;314753
60251;498;fermail;314755
60251;634;gant;314754
60252;3;armoiries;314758
60253;449;banc;314763
60253;191;bois;314764
60253;424;cardinal;314760
60253;599;codex;314765
60253;56;lion;314761
60253;1198;roue.à.livres;314762
60253;580;s.jérôme;314759
60254;797;abbé;314767
60254;2073;confesseur;314766
60255;651;emblème;314768
60256;41;couronne;314772
60256;651;emblème;314771
60256;451;étoffe;314770
60256;223;feu;314775
60256;197;pennon;314773
60256;4424;phénix;314776
60256;2719;s.ursule;314774
60256;2082;vierges;314769
60257;599;codex;314778
60257;2082;vierges;314777
60258;651;emblème;314779
60259;1278;peau.de.bête;314782
60259;135;s.jean.baptiste;314780
60259;2216;sauterelle;314781
60260;1125;malachie;506236
60260;1061;prophète;314784
60261;3;armoiries;314785
60262;651;emblème;314786
60263;936;nimbe;314788
60263;1061;prophète;314787
60264;1061;prophète;314789
60266;1061;prophète;314791
60267;651;emblème;314792
60268;1061;prophète;314793
60269;651;emblème;314794
60270;936;nimbe;314796
60270;1061;prophète;314795
60271;651;emblème;314797
60272;1061;prophète;314798
60273;651;emblème;314799
60274;1278;peau.de.bête;314802
60274;1061;prophète;314801
60274;135;s.jean.baptiste;314800
60275;651;emblème;314803
60276;412;crosse;314806
60276;651;emblème;314808
60276;628;évêque;314805
60276;409;numéraire;314807
60276;2566;s.nicolas;314804
60277;651;emblème;314809
60278;3;armoiries;314810
60279;651;emblème;314811
60280;628;évêque;314813
60280;2566;s.nicolas;314812
60281;651;emblème;314814
60282;2024;balle;314816
60282;217;coiffe;314815
60283;651;emblème;314817
60284;732;captivité;314819
60284;626;chaîne;314820
60284;1326;singe;314818
60285;511;bénédiction;314825
60285;412;crosse;314823
60285;628;évêque;314822
60285;634;gant;314824
60285;2566;s.nicolas;314821
60286;217;coiffe;314826
60287;84;chien;314827
60288;651;emblème;314828
60289;2024;balle;314829
60290;651;emblème;314830
60291;599;codex;314834
60291;412;crosse;314833
60291;518;ermite;314832
60291;1692;s.antoine;314831
60292;651;emblème;314835
60293;3;armoiries;314836
60294;651;emblème;314837
60295;651;emblème;314838
60296;651;emblème;314839
60297;56;lion;314840
60298;651;emblème;314841
60299;651;emblème;314842
60300;651;emblème;314843
60301;41;couronne;314846
60301;651;emblème;314847
60301;1019;palme;314845
60301;1554;s.catherine;314844
60302;651;emblème;314848
60303;3;armoiries;314849
60304;651;emblème;314850
60305;651;emblème;314851
60306;651;emblème;314852
60307;651;emblème;314853
60308;651;emblème;314854
60309;651;emblème;314855
60310;651;emblème;314856
60311;30;ange;314868
60311;1133;baptême.du.christ;314857
60311;195;christ;314859
60311;726;colombe;314862
60311;162;cours.d'eau;314860
60311;319;jourdain;314861
60311;159;nudité;314867
60311;1278;peau.de.bête;314865
60311;724;s.esprit;314866
60311;135;s.jean.baptiste;314864
60311;216;transparence;314863
60311;907;vie.publique;314858
97273;480;vêtement;506016
97274;405;oiseau;506017
97411;3351;bossu;506240
97411;217;coiffe;506243
97411;1811;esclave;506239
97411;5915;ésope;506238
97411;537;jardinier;506241
97411;600;philosophe;506242
97411;480;vêtement;506245
97411;14786;xanthos.de.samos;506244
97412;607;amputation;506254
97412;3351;bossu;506248
97412;431;cochon;506253
97412;1811;esclave;506247
97412;5915;ésope;506246
97412;440;gobelet;506256
97412;439;nappe;506249
97412;600;philosophe;506258
97412;441;plat;506251
97412;438;repas;506250
97412;398;ruse;506252
97412;471;tenture;506257
97412;14786;xanthos.de.samos;506255
97413;3351;bossu;506261
97413;84;chien;506263
97413;1811;esclave;506260
97413;5915;ésope;506259
97413;500;lamentation;506264
97413;1974;mouchoir;506265
97413;441;plat;506262
97414;3351;bossu;506268
97414;1811;esclave;506267
97414;5915;ésope;506266
97414;440;gobelet;506272
97414;439;nappe;506269
97414;994;ombre;506273
97414;600;philosophe;506276
97414;441;plat;506270
97414;438;repas;506271
97414;432;table;506275
97414;14786;xanthos.de.samos;506274
97415;3351;bossu;506278
97415;7717;défécation;506284
97415;1811;esclave;506279
97415;5915;ésope;506277
97415;600;philosophe;506282
97415;1339;seau;506280
97415;31;tour;506283
97415;14786;xanthos.de.samos;506281
97416;422;arbre;506287
97416;14787;enus;506288
97416;402;rocher;506286
97416;1080;suicide;506285
97417;188;aigle;506292
97417;6935;appât;506294
97417;460;enfant;506293
97417;5915;ésope;506289
97417;2161;nectanébo;506290
97417;174;roi;506291
97417;398;ruse;506295
97418;64;colonne;506299
97418;5915;ésope;506296
97418;14788;licure;506300
97418;174;roi;506297
97418;380;statue;506298
97419;583;bouteille;506302
97419;5915;ésope;506301
97419;454;fourreau;506303
97419;447;prisonnier;506304
97419;398;ruse;506305
97420;422;arbre;506309
97420;1229;assassinat;506307
97420;5915;ésope;506306
97420;402;rocher;506308
97421;1993;apollon;506316
97421;323;autel;506312
97421;178;bouclier;506317
97421;49;mouton;506314
97421;439;nappe;506313
97421;159;nudité;506318
97421;197;pennon;506319
97421;1037;sacrifice;506310
97421;380;statue;506315
97421;664;supplication;506311
97421;1250;temple;506320
97422;16176;auteur;567360
97422;599;codex;506324
97422;5915;ésope;506321
97422;581;étagère;506325
97422;181;pupitre;506323
97422;495;scribe;506322
97423;177;coq;506327
97423;434;fable;506326
97423;842;gemme;506328
97423;196;palissade;506329
97424;162;cours.d'eau;506333
97424;434;fable;506330
97424;534;loup;506331
97424;49;mouton;506332
97425;162;cours.d'eau;506337
97425;4429;écoufle;506338
97425;434;fable;506334
97425;4515;grenouille;506335
97425;1375;rat;506336
97426;84;chien;506341
97426;4429;écoufle;506343
97426;3970;épervier;506344
97426;434;fable;506339
97426;427;fauteuil;506347
97426;446;juge;506345
97426;610;jugement;506346
97426;534;loup;506342
97426;49;mouton;506340
97426;398;ruse;506348
97427;84;chien;506350
97427;162;cours.d'eau;506352
97427;434;fable;506349
97427;984;passerelle;506351
97427;1437;reflet;506353
97428;731;cerf;506356
97428;574;chèvre;506357
97428;2318;dépeçage;506360
97428;434;fable;506354
97428;56;lion;506355
97428;49;mouton;506358
97428;1620;vache;506359
97429;434;fable;506361
97429;1108;mariage;506364
97429;202;planète;506362
97429;530;voleur;506363
97430;422;arbre;506368
97430;434;fable;506365
97430;397;grue;506367
97430;534;loup;506366
97431;84;chien;506370
97431;434;fable;506369
97431;398;ruse;506371
97432;529;bourse;506376
97432;165;dragon;506375
97432;434;fable;506373
97432;587;végétation;506374
97432;1325;vigne;506372
97433;505;âne;506379
97433;434;fable;506377
97433;56;lion;506378
97434;1941;cave;506382
97434;1180;chope;506385
97434;434;fable;506381
97434;353;jarre;506384
97434;887;lanterne;506386
97434;1375;rat;506380
97434;1093;serrure;506387
97434;899;tonneau;506383
97435;188;aigle;506390
97435;422;arbre;506392
97435;434;fable;506388
97435;223;feu;506391
97435;759;renard;506389
97435;398;ruse;506393
97436;188;aigle;506395
97436;422;arbre;506397
97436;434;fable;506394
97436;759;renard;506396
97437;422;arbre;506402
97437;1370;corbeau;506400
97437;434;fable;506398
97437;7273;fromage;506403
97437;759;renard;506399
97437;398;ruse;506401
97438;505;âne;506407
97438;507;blessure;506409
97438;84;chien;506406
97438;434;fable;506404
97438;56;lion;506405
97438;609;morsure;506410
97438;164;taureau;506408
97439;505;âne;506412
97439;525;bastonnade;506417
97439;84;chien;506413
97439;1180;chope;506414
97439;434;fable;506411
97439;439;nappe;506415
97439;523;serviteur;506416
97440;448;corde;506423
97440;434;fable;506418
97440;1039;forêt;506421
97440;56;lion;506419
97440;3535;piège;506422
97440;1375;rat;506420
97441;4429;écoufle;506425
97441;434;fable;506424
97441;1057;malade;506426
97442;434;fable;506427
97442;1322;hirondelle;506432
97442;405;oiseau;506433
97442;1414;paysan;506428
97442;435;sac;506430
97442;1592;semailles;506429
97442;979;tablier;506431
97443;162;cours.d'eau;506438
97443;434;fable;506434
97443;4515;grenouille;506436
97443;4395;héron;506437
97443;210;jupiter;506435
97444;507;blessure;506441
97444;726;colombe;506440
97444;3970;épervier;506442
97444;434;fable;506439
97444;8675;pigeonnier;506443
97445;84;chien;506445
97445;590;collier.de.chien;506447
97445;434;fable;506444
97445;398;ruse;506448
97445;31;tour;506449
97445;530;voleur;506446
97446;162;cours.d'eau;506452
97446;434;fable;506451
97446;4515;grenouille;506450
97446;164;taureau;506453
122796;13;pensée;581314
122803;9;violette;581316
156830;3;armoiries;629433
156830;41;couronne;629434
156830;4378;ordre.de.saint.michel;629435
156831;3;armoiries;629436
156831;41;couronne;629437
156831;4378;ordre.de.saint.michel;629438
156832;41;couronne;629439
